sentiment,tweet_text
0.0,"USRTOK USRTOK kabalah ist die jüdische geheimlehre, sephirot ist der lebensbaum - sehr sehr umfangreiches thema, freimaurer arbeiten auch damit"
1.0,USRTOK hab gerade in brüssel angerufen. ist wie mit denyz in der türkei. keiner will den spast zurück :-)
1.0,USRTOK die einzigen nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer hetzpropaganda gegen trump und morgen sind es dann die juden
0.0,"die polen sind schon ein völkchen, in szczecin wurde mir im rathaus ein sprachkurs - arabisch für fortgeschrittene - angeboten. rrrrrrrrrr 😡"
0.0,"USRTOK jedes nicht vom volk legitimirtes regime, muss den zorn des volkes fürchten."
0.0,USRTOK die fdp wird hier von unser heidelberger-runde bei einer möglichen |lbr| neuwahl mit sicherheit nicht angekreuzt. herr lindner hat unser |lbr| vertrauen missbraucht. er sollte sich in der regierung für unsere |lbr| gemeinsamen ziele einsetzen.
1.0,"das wahlergebnis ist sicher ""getürkt"". wie viele analphabeten gibt |lbr| es eigentlich in der türkei?"
0.0,USRTOK USRTOK die hamas war schon immer ein terroristen verein. das hat sich bis heute nicht geändert.
1.0,USRTOK USRTOK USRTOK das solltest du unbedingt nochmal überdenken. der hat bestimmt keine fette mahlzeit ausgelassen. dem waren die menschen nicht wichtig sondern nützlich.
1.0,USRTOK USRTOK araber waren schon immer scheisse....
1.0,religionen sind alle fakenews |lbr| aber nützlich um massen dumm zu halten und auszubeuten |lbr| größte bremsen in der entwicklung der menschheit.
1.0,"ja, die bundestagswahl ist schon so gut wie gelaufen. immer mehr bürger erkennen, |lbr| dass der zweimal sitzen gebliebene schulz eine null ist."
0.0,"USRTOK USRTOK menschenrechtsarbeit wird eher wichtiger als unwichtiger, wenn rechte beschränkt werden. wenn sie das nicht verstehen wollen - wir haben zumindest versucht, es ihnen zu erklären. vermutlich zu schwierig zu verstehen, wenn man den ganzen tag in der afd-filterblase schwimmt."
0.0,USRTOK ich würde die aktion begrüßen...wenn sie unter dem deckmantel steht: |lbr| schaut ihr dummen deutschen...hier ist alles möglich...!!
1.0,"die immigranten wandern in die sozialsystem ein zu lasten der |lbr| österreicher. abschieben, abschieben, abschieben. nur das hilft."
0.0,USRTOK USRTOK ..sie schrieben mir einst das sie kritisch u hinterfragend recherchieren..ist dieses verhalten der ör-sender noch in ordnung?
0.0,eine niederlage würde brasilien für den weiteren verlauf der meisterschaft gut tun!
0.0,USRTOK wenn toleranz in hass umschlägt wird es gefährlich. auch toleranz hat grenzen. meine ist vorbei.
1.0,USRTOK USRTOK USRTOK |lbr| junker ist ein vollspacken und den braucht niemand. der kann jetzt weg! 👎👎👎👎
0.0,USRTOK merkel hat die antisemiten zu 100.000 ins land geholt.
0.0,USRTOK das ist kaum zu glauben...wahrheit oder lug...?
0.0,der tag beginnt mit zwei radiointerviews bei wdr 5 und später bei radio bremen. |lbr| natürlich geht es um die sondierungsgespräche und den bevorstehenden bundesparteitag der spd in bonn.
0.0,die südländer sind halt nicht perfekt organisiert!
0.0,"USRTOK USRTOK bei welchem staat außer israel zweifelt ihr gast al-tayyeb noch die existenz an, USRTOK"
1.0,"USRTOK USRTOK USRTOK merkel macht es wie es schon adolf hitler gemacht hat, durch lügen und wahlbetrug die von der lügenpresse und medienpack unterstützt werden!"
1.0,"USRTOK der typ hat nur einen fehler, er lebt! 😉"
1.0,USRTOK USRTOK ich möchte nicht wissen wieviel solche abartigen kreaturen wir hier noch beherbergen...und verbergen |lbr| schade das unser oberhäuptling nicht weiß was es bedeutet ein familienmitglied zu verlieren.
0.0,achtung: copyright für das bild: USRTOK
1.0,"USRTOK eine zusätzliche folge der islamischen masseneinwanderung, gesteuert von merkel und den grünen dummköpfen!"
0.0,USRTOK USRTOK hauptsache was für die bild gemacht!
1.0,wurde auch schon öfter von frauen am arsch und im schritt gefasst. habe es allerdings genossen. |lbr| #metoo
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK die kette ist auch auf dem foto ihres acc. aber wer nicht sehen will, bleibt eben blind."
1.0,der is eroberte in 100ten städten auch die ämter mit mio pässen u. verblödete beamte wundern sich über zig identitäten von krimigranten 😂😂😂
0.0,USRTOK USRTOK USRTOK du hättest probleme ein land oder gar ein kontinent zu finden den ich nicht schon mit bike bereist habe... |lbr| ansonsten gilt...nicht denken sondern wissen..!
1.0,"USRTOK da sag ich nur ""heil erdowahn""!🖕"
1.0,ich war gerade 11 jahre als mir unsere nachbarin (zeugen jehova) in keller das erste mal einen geblasen hat. später musste ich sie lecken danach hat sie sich meinen schw....... reingesteckt. und das nicht nur dies eine mal. hätte kotzen können. aber ich lebe noch. |lbr| #metoo
0.0,angela merkel steckt hinter spaniens niederlage!
0.0,"in nächster zeit wird die #meinungsfreiheit im #internet weiter beschnitten. |lbr| google, facebook und twitter machen mit. |lbr| darum zu vk."
1.0,USRTOK weil den moslems alles erlaubt und finanziert wird ?! kein wunder das bewegungen wie zb afd usw soviel zulauf haben .
0.0,"USRTOK USRTOK die einzige vielfalt die wirklich was taugt, ist die in der haribo konfekt tüte :-)"
0.0,nach unseren protesten wurde die jubiläumsfeier der israelhasser von der #dflp im verlagsgebäude des USRTOK abgesagt! #saynototerror
1.0,"USRTOK unsere u-boote und hubschrauber sind eh nicht zu benutzen,und der rest vom heer läuft sowieso über .eine frau als verteidigungsminister wo gib’s denn sowas ,das ist so als hätte ich eine kuh zum fleischfresser gemacht"
0.0,gute neuigkeiten aus den usa. doch keine hilfen für alte akw und kohlemeiler. |lbr| no.45 und us regierung scheitern mit vorstoß zu kohle- und atomsubventionen 👏👏👏
0.0,"kein fortschritt bislang bei steuern, bürgerversicherung,sachgrundloser befristung von arbeitsverträgen. |lbr| dazu unionspropaganda: wir haben definitiv keiner obergrenze bei flüchtlingen zugestimmt, da wir asylrecht und genfer flüchtlingskonvention weder einschränken noch aushöhlen!"
0.0,USRTOK wurde noch nie withheld dafür 3 mal gebannt
1.0,"USRTOK besser spät als nie, ist ja echt nicht mehr tragbar der juden hass der moslems!"
1.0,USRTOK großer gott steh uns bei.... |lbr| das diese frau entsorgt gehört ist eindeutig....!
0.0,"USRTOK USRTOK USRTOK wenn ich diese auflistung sehe wird mir schlecht. geh mal als biodeutscher zum jobcenter und versuch ohne personalausweis einen termin zu bekommen oder einen sachbearbeiter zu sprechen !ich bekomme wut,wut und noch mehr wut !!"
1.0,"USRTOK oder ""willkommen in vom asylbewerber ermordete #maria #freiburg"""
0.0,"USRTOK wer ein land und einen kontinent verbiegen will u. in den untergang führt, ist für mich eben eine ""führerin"" 😜"
0.0,"auf nachfrage der USRTOK vertrete ich zu #jamaika nahezu wortgleich diesselbe position, die ich seit wochen vertone und die wir in einem einstimmigen präsidiumsbeschluss am 5.12. fixiert haben. und dennoch hat das newsvalue... man wundert sich. cl"
1.0,"USRTOK USRTOK immerhin hat sie ein schönes bild... |lbr| hach ja, das waren zeiten, als die linken trolle noch mit ""argumenten"" um die ecke kamen. heute wird nur noch verklagt. wer nicht für #islamisierung ist, den würden sie am liebsten hinter gittern sitzen sehen."
1.0,"USRTOK USRTOK es leben mehr als 5 millionen türken in deutschland, lern türkisch, du arsch... passt es jetzt du vollidiot?"
0.0,"USRTOK USRTOK journalismus ist ein schöner beruf...wenn man ahnung davon hat..! |lbr| die die es nicht haben, werden moderatoren oder ansager vorleser..etc."
1.0,USRTOK wer will ein hering so dumm wie die göring🤯
1.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK ich frage mich täglich, was man den leuten ins essen getan hat, dass sie so dumm und naiv geworden sind...."
0.0,"USRTOK USRTOK bringts auf den punkt,der artikel! auch ich mache mir einen kopf,wie man einen funken auf ""nasses todholz""überspringen läßt so das es zündet"
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK die öffentlich-unrechten anstalten / #kika |lbr| werden sich ganz nach merkelschem vorbild berauten,abwarten,zeit ins land streichen lassen,abwarten,abwarten |lbr| und dann eine solche sendung unbehelligt und frei von scham wieder ausgraben. |lbr| #rundfunkrat"
1.0,"dramatisch, auf welch niedrigem niveau die spd parteiämter |lbr| vergibt. jeder staplerfahrer muss mehr ausbildung nachweisen."
0.0,imad karim ist wieder online. widerstand lohnt sich!
1.0,"USRTOK USRTOK das schlimme ist, gerade hier in dortmund, das solche situationen häufig und alltäglich sind ! siehe auch berliner polizei ! gibt ja jede menge beispiele linksgrün-zersetzter truppen! es ist einfach nur noch zum kotzen!"
0.0,"flüchtlinge willkommen ist nun auch in spanien, portugal &amp; griechenland vertreten! unsere europäischen partnerseiten findet ihr hier:"
0.0,USRTOK bisher weiß man noch nichts genaues.
1.0,USRTOK prost heike (wat hat der kerl für`n geiles höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂
0.0,"hallooooooo, seid ihr noch alle da, oder bereits auf merkels wahlparty, dem kirchentag in berlin 😂😂😂"
0.0,"das motto für den hamburg pride 2015 steht übrigens auch schon fest: ""akzeptanz ist schulreif: sexuelle vielfalt auf den stundenplan!"" ^ml"
0.0,jetzt ein bisschen bobbele schauen....#esgibtnureinenborisbecker
0.0,"ersatzkandidatinnen &amp; ersatzkandidaten für die finanzkommission gewählt: jörn stoffers, leo franken, pfrin alexandra caspari #aksynode16"
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK 😂😂😂die entsorgen sich doch selber, siehe auflagezahlen, bald ist nicht einmal mehr bild zu lesen. da wird der headquarter-chef schuler aber traurig sein - ps, er schrieb mir, sie schreiben für einfache leute - toller fachterminus."
0.0,"ein löwe wird sich mit einem gelähmten hamster nicht auf eine |lbr| diskussion einlassen. ein prankenhieb genügt, und der hamster ist tot."
0.0,"USRTOK sollte die spd wieder zu merkel ins bett steigen, werde ich wohl das angebot von victor orban annehmen, und in ungarn einen asylantrag stellen."
0.0,USRTOK wie klar und deutlich sollen wir es ihr noch zeigen... |lbr| wir wollen und brauchen ihre dienste nicht mehr...!!!!
1.0,"tag der deutschen einheit??? 😂😂😂 in d. ddr war vieles nicht in ordnung, aber dieses schland u. ihre führung ist der allerletzte dreck 🤢"
0.0,"vielen dank vielen, spannenden fragen. das machen wir mal wieder. cu ;-) #fragralf"
1.0,"alle kriminellen ausländer, kopftuch und burkaträgerinen ohne ausnahme abschieben. |lbr| dazu gehören auch sogenannte minderjährige kriminelle ausländer."
0.0,"USRTOK mann, man, man - lebst du noch??? ich dachte schon du wärst im nordhäuser ertrunken (schöner tod), oder zur spd übergelaufen 😂😂😂"
0.0,"soweit uns bekannt ist, ist von der sammelabschiebung nach afghanistan am kommenden mittwoch eine person aus nrw betroffen. es soll sich hier um |lbr| einen verurteilten sexualstraftäter handeln, der vermutlich direkt aus |lbr| der strafhaft überführt werden soll."
0.0,"#cdu debatte zur hasskriminalität im internet. |lbr| ""meinungsfreiheit ist in d weit gefasst"" |lbr| hat man am wochenende beim öffentlich zur schau gestellten judenhass durch muslime gesehen. |lbr| #trump #afdimbundestag"
0.0,USRTOK das schaffe ich mit highheels auch :-)
1.0,"der 2 x sitzen gebliebene martin schulz ist stolz auf seine schulergebnisse. |lbr| was ist das denn für ein vorbild? abohrfeigen, aber sofort."
0.0,USRTOK gut gemacht mr präsident 👍👍
0.0,"USRTOK bigamie ist in deutschland verboten, das gilt auch für moslems !!!!"
0.0,USRTOK spd wird untergehen...spd soll untergehen... |lbr| dafür steh ich mit meinem guten namen...!! |lbr| 😂😂😂
0.0,USRTOK und was für ein spiel ?
0.0,"USRTOK USRTOK habe ich heute etwas verpasst? von welchen ""europäern"" spricht merkel? von der groko??? 😂😂😂"
0.0,"USRTOK wem nützt‘s wenn man sagt das bei gewissen leuten die „like“ und/oder die „retweet“ funktion manipuliert ist, oder was ist mit shadow banning, twitter hat multiple möglichkeiten um meinungen zu manipulieren"
0.0,"afghanistan ist nicht sicher. dort gibt es terroranschläge. und |lbr| wie ist das in d, f und uk? sind das auch unsichere staaten?"
0.0,USRTOK fragen sie hillary. die kennt sich besser mit diesem kerl aus.
0.0,"guten morgen liebe leutchen und wer krabbelt schon wieder rum? |lbr| übrigens, happy new year😁"
0.0,die wahrheit über anetta kahane und ihre stasi vergangenheit
0.0,"ich habe donald trump zur mäßigung aufzurufen. die verlegung von |lbr| ämtern in israel macht doch keinen sinn. aber es wird zeit, dass sich |lbr| palästiner und israeli´ einigen. es wird zeit."
0.0,"USRTOK USRTOK hi, marktplatz 40213 düsseldorf um 14 uhr."
0.0,USRTOK USRTOK na klar...er und millionen anderer auch...lindner der neue graf von stauffenberg .... |lbr| 😃😃😃
1.0,USRTOK USRTOK hat der schwule volltrottel wieder einen abgelassen ??? die vulgäre analyse hat den vollhonk in mehreren videos auseinander genommen! das der trottel noch follower hat kann ich kaum glauben !
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK es war wichtig, zuerst das alte europa zu zerstören, da sitzt die meiste intelligenz - ist es völlig zerstört und mit iq 90 aufgefüllt, kommt der rest dran. die machen weniger probleme. einfach und simpel. 2 schritte vor einen zurück - so kommt man auch ans ziel."
1.0,USRTOK USRTOK kinderpornographie wie bei der versifften spd kommt besser?....😃😃
0.0,"USRTOK USRTOK das problem ist, das am brandenburger tor zur gleichen zeit heute das jüdische chanukka fest stattfindet. wollen die mord und totschlag da?"
0.0,"heute im magazin der süddeutschen zeitung in der bekannten fotoreihe „sagen sie jetzt nichts“, dem interview ohne worte. |lbr| das war eine interessante erfahrung 😉"
0.0,"eine einwanderungsgsellschaft lässt sich nicht mit ober-und untergrenzen gestalten. die ergebnisse lassen tief blicken. das kommt also dabei heraus, wenn man politik für die ""besorgten bürger*innen"" macht. #sondierungen #groko"
0.0,"trump mag vielleicht fehler begehen, aber er liebt sein land. merkel begeht bewusst fehler, weil sie ihr land und seine menschen verachtet 😜"
1.0,jetzt schickt doch die schulflasche schulz erstmal nachsitzen. kein schulabschluss und |lbr| 2 x sitzengeblieben und sich dann aufspielen.
1.0,"USRTOK USRTOK USRTOK USRTOK ne,10 jährige wie dich blockiere ich einfach ! ob du mich rassist nennst oder in china ne möse feucht wird interessiert doch wirklich keinen"
1.0,USRTOK USRTOK weg mit der aga-kröte (islam) europas ! die scheißpolitik(koran) der muselmänner hat auf europäischem boden nichts verloren!linke auch nicht
0.0,USRTOK mitglied des bundestages. und was machen sie so? 😂😂😂
0.0,USRTOK 2013 lagen die briefwähler aber viel niedriger. deshalb ist wahlbeteiligung im ergebnis wohl höher.
0.0,"USRTOK USRTOK da gibt‘s aber ein problem, die brd ist genau wie die titanic, sie hat zu wenig rettungsboote"
1.0,"USRTOK kann man eine c. roth eigentlich beleidigen, wenn man die wahrheit ausspricht? das ist mir rätselhaft!"
0.0,"geschichte dahinter: sein name ist ali meşe (83). er versuchte nasses holz mit benzin anzuzünden, durch eine verpuffung verlor er sein haus. er w. nur seine katze retten und hat verbrennungen davon getragen dabei. er ist im krankenhaus, danach wohnt er erstmal bei seiner tochter."
1.0,USRTOK multikulti geht nicht mit moslems!!!!!!!
0.0,USRTOK USRTOK es gibt immer weniger christen und kirchgänger....also wofür? |lbr| aber ich habe gelesen das viele kinder hungrig in die schule gehen.....
0.0,USRTOK lasst das nicht die deutschen lesen....die lieben solche und kämpfen für diese..!
